0.07	0.780523314775454
0.08	0.807662984953344
0.09	0.832696190047521
0.1	0.855569458351736
0.11	0.876236055298828
0.12	0.894656703795644
0.13	0.910800887758624
0.14	0.924649006522038
0.15	0.93619563092561
0.16	0.945453956218045
0.17	0.952461162572293
0.18	0.957283713269901
0.19	0.960020664145362
0.2	0.960802017134033
0.21	0.959778447411832
0.22	0.957098993576758
0.23	0.952875180535518
0.24	0.94713389777683
0.25	0.939766815040597
0.26	0.930489802224358
0.27	0.918829419735402
0.28	0.904152465901829
0.29	0.885747082380892
0.3	0.862950411239269
0.31	0.835301447841692
0.32	0.802684029420323
0.33	0.76541982277767
0.34	0.724278615510766
0.35	0.680392755578353
0.36	0.635088883237973
0.37	0.589674483085564
0.38	0.545230565934829
0.39	0.502459886180588
0.4	0.461623219039669
0.41	0.422570557665358
0.42	0.384848666504831
0.43	0.347849394587252
0.44	0.310958767402679
0.45	0.273674425388848
0.46	0.235673851972372
0.47	0.196831949152197
0.48	0.15719880606307
0.49	0.116954442603799
0.5	0.0763570954193786
0.51	0.0356972928510112
0.52	-0.00473584511597995
0.53	-0.0446748157701558
0.54	-0.0838825799713596
0.55	-0.122153629190848
0.56	-0.159310831508603
0.57	-0.195200783820217
0.58	-0.229689348464264
0.59	-0.262658151565084
0.6	-0.294002212307382
0.61	-0.323628550040373
0.62	-0.351455501767294
0.63	-0.377412487558507
0.64	-0.401440016747294
0.65	-0.423489791724496
0.66	-0.443524819601104
0.67	-0.461519479954593
0.68	-0.477459521106111
0.69	-0.49134197176676
0.7	-0.503174963085883
0.71	-0.512977460781309
0.72	-0.520778909787003
0.73	-0.526618795643926
0.74	-0.530546128156642
0.75	-0.532618853860345
0.76	-0.532903204682254
0.77	-0.531472990870862
0.78	-0.52840884681534
0.79	-0.523797438785801
0.8	-0.517730643891964
0.81	-0.51030470968297
0.82	-0.501619403796502
0.83	-0.491777162915345
0.84	-0.480882250010588
0.85	-0.469039928451436
0.86	-0.456355661052824
0.87	-0.442934341525632
0.88	-0.42887956510405
0.89	-0.414292944364832
0.9	-0.399273475439093
0.91	-0.383916958964323
0.92	-0.368315479248038
0.93	-0.352556944230011
0.94	-0.336724687952054
0.95	-0.320897136386575
0.96	-0.305147536650229
0.97	-0.289543748848479
0.98	-0.274148099070602
0.99	-0.259017291391194
1	-0.244202376140298
1.01	-0.229748771185105
1.02	-0.215696332525306
1.03	-0.20207947014343
1.04	-0.188927304771392
1.05	-0.176263861033736
1.06	-0.16410829230447
1.07	-0.152475132564172
1.08	-0.141374570562744
1.09	-0.130812741675206
